id,name,popularity,explicit,duration_ms,album_name,album_release_date,artist_names,artist_ids,lyrics
7HT6TuyQsBNGghhYYzInsU,Bashed Out,47,False,221120,Bashed Out,2015-04-06,This Is The Kit,0ZUyFEafMwocvApBjTXvdo,"10 ContributorsBashed Out LyricsAnd so the outside, it bashes us in
Bashes us about a bit
Feel it tugging you, ploughing you flat
Then feel it filling your sails
And warm on your back
Oooh
And blessed are those who see and are silent
Blessed are those who see and are silent
Blessed are those who see and are silent
Blessed are those who see and are silent
Blessed are those who see
So won’t you hoist up the bucket now, Charlie?
Whoosh it all over the deck
Cause we’ve been getting most mightily filthy
Mud marks up to our necks
Oooh
And they did unfold and the wind it did fill them
And they did unfold and the wind it did fill them
And they did unfold and the wind it did fill them
And they did unfold and the wind

And so the outside, it bashes us in
Bashes us about a bit
Feel it tugging you, ploughing you flat
Then feel it filling your sails
And warm on your back"
68033wJti5bZMtTbrsSxjH,Trouble Comes Knocking,0,False,328293,Timber Timbre,2009,Timber Timbre,7HeVXdOdMhLslVputGTZFQ,"5 ContributorsTrouble Comes Knocking LyricsI want your money but your money ain't right
So I'm packing it in, I stay at home every night
And our place, it cleared out, bad luck had fallen
And no one came knocking, no one came callin'
When things got real bad, oh, people got scared
Well, I got worried, we took what we could get
And all you fair weather watchers, watch out and beware
When your trouble comes knocking, I hope you ain't there

With a sword in a bag in my trunk
I keep my eyes and my mind on the road
Cause it's a hard hearted hearing
Every handshake grinning toll
When your grave disaster falls
Out of the purple woods from a season in hell
Of the human dawn, there was nothing left
But you pulled me out from beneath the wheel
With a cry in the name, we began to heal
And then things got real bad, oh, people got scared
Well, I got worried but we took what we could get
And all you fair weather watchers, watch out and beware
When your trouble comes knocking, I hope you ain't there"
6U1ZRIj9zOMD9ZBV4PpNzZ,Pulaski at Night,0,False,289093,I Want to See Pulaski at Night,2013-11-19,Andrew Bird,4uSftVc3FPWe6RJuMZNEe9,"22 ContributorsPulaski at Night Lyrics
Half empty, half full
Cup runneth over
Horns of plenty, coffers full
We're starting over

Half empty, half full
Cup runneth over
Horns of plenty, coffers full
We're starting over

I write you a story
But it loses its thread
And all of my witnesses
Keep turning up, keep turning up dead

I paint you a picture
Of Pulaski at night
Come back to Chicago
City of, city of light
Come back to Chicago

Ooh, started over
Ooh, started over

I paint you a picture
But it never looks right
'Cause I fill in the shadows
And block out the, I block out the light

I send you a postcard
It says, ""Pulaski at night""
Greetings from Chicago
City of, city of light
Come back to Chicago
City of, city of light
Come back to Chicago

Ooh, started over
Ooh, started over
Ooh, started over"
4zk0f9o966F6DzVIWbIkyO,Kisses Back - Acoustic,34,False,209982,Kisses Back (Acoustic),2016-12-16,Matthew Koma,1mU61l2mcjEFraXZLpvVMo,
7u8MwUwM8oy3101vFMBMmp,Vanished World,0,False,208305,Vanished World,2018-06-08,Oi Va Voi,1AzrlUnOS6dhH0iMV86ctS,"2 ContributorsVanished World Lyrics
Am I losing my faith
Am I losing my ideals
When my words are drowned out loud
Disappeared into the ground
Oh could it be conquered
Is it hidden in a place
Can it be made
Can it be faked

A vanished world that I can see
A vanished world that I can breathe

And what is this, the very idea
The only way to be
Another chance just taken away
The only way to be

A vanished world that I can see
A vanished world that I can breathe

And the city will rise, as your voice changes
I can hear the echo
What was not here now fills the air
I can hear the echo

A vanished world that I can see
A vanished world that I can breathe
A vanished world that I can breathe"
3EjC6cehA4UQXuevFaZSkB,Save Me,0,False,228556,Monumental,2018-03-14,Kadebostany,3IVrpJxHeUFoYP4H6bxg57,"3 ContributorsSave Me Lyrics
Save me from me
Go on and leave me
I'm not sure you need me
So don't cry over me
Save me from me
Go on and leave me
I'm not sure you need me
So don't cry over me

If you wanna stay growing up with me
If you wanna go I'm the one you need
If you wanna stay growing up with me
If you wanna go I'm the one you need
If you wanna stay growing up with me
If you wanna go I'm the one you need
If you wanna stay growing up with me
If you wanna go I'm the one you need

Save me from me
Take me out to breathe
This time I'm ready
Ready to escape
Round and round I'm turning around
I'm in a cage so help me to fly
Up in the sky I'm feeling high
I see the moon my heart is full
I see the moon my heart is full

If you wanna stay growing up with me
If you wanna go I'm the one you need
If you wanna stay growing up with me
If you wanna go I'm the one you need
If you wanna stay growing up with me
If you wanna go I'm the one you need
If you wanna stay growing up with me
If you wanna go I'm the one you need"
6IqtXTw0qPwM6zogj1rLgj,Foolish,40,False,185327,Cheap Smell,2018-08-17,Kovacs,62peb1sKdVJQD00xYvMCKF,"2 ContributorsFoolish Lyrics
Not long ago I heard a song
Reminded me of how we lost our senses
The days were short, the nights were long
Wrong was nice, we sabotaged our chances

We lost control so easily
We fell in love to disagree
Locked the door and threw away the key

'Cause we were foolish
Such a shame we couldn't see
We were foolish
Playing heart games just to bleed

All my memories are clouded by
Salty rivers, I don't cry, I'm tearless
I hide behind my entourage
Every day they tell me I am fearless

But when I close the door and I'm alone
The walls are closing in on me
It takes loneliness to see

That we were foolish
Such a shame we couldn't see
We were foolish
Playing heart games just to bleed

You are on your knees, you are naggin' me, for sure
But we can go back to where the foolish people go
Now I'm on my knees, and I'm naggin' you, for sure
I can't go back, oh, can we go back?

'Cause we were foolish
Such a shame we couldn't see
We were foolish
Playing heart games just to bleed

We were foolish
Such a shame we couldn't see
We were foolish
Playing heart games just to bleed"
6hLkWvVpWqaK4TRuVGOwMv,Watershed,9,False,247880,Watershed,2017-03-03,Amelia Curran,4ovISfvdFHqGNI4ZuHzh69,"1 ContributorWatershed LyricsEvery little feature
Coming into grasp
I was born a stranger
Can you suffer me I will not last
Every little window
Coming into view
I can see the night grow
Dissolve the morning and the afternoon
I know you say you've got no regrets
But I call time
Every secret calls a number
And this one's mine
Watershed...
Watershed...
You know it's coming on strong
Well you're wrong
When you can't be coming on strong
You know it's coming on strong
Well you're wrong
When you can't be coming on strong
You know the pressure is on for this one song
Hey my mind
You know it's coming on strong
Well you're wrong

Shallow river, green light
Deeper water blue
Characterize all the time within the comforts of the living room
Never mind a new start
Coming down the line
Waking up your red heart
And risking making up your mind
I know you say you've got no regrets
But I call time
Every secret calls a number
And this one's mine
Watershed...
Watershed...
You know it's coming on strong
Well you're wrong
When you can't be coming on strong
You know it's coming on strong
Well you're wrong
When you can't be coming on strong
You know the pressure is on for this one song
Hey my mind
You know it's coming on strong
Well you're wrong
When you can't be coming on strong

You know it's coming on strong
Well you're wrong
When you can't be coming on strong
You know the pressure is on for this one song
Hey my mind"
1U19WgdDAOtivKJpbf1QZ3,Killing Time,0,False,189160,Killing Time,2017-05-05,Serena Ryder,3jmxkI8Jhv8bHOd2qSiU9j,"3 ContributorsKilling Time Lyrics
I thought I was empty in my center
Forgot what I needed to remember
Happiness exhausted and I lost my way
Hot shot, I wasn't even a contender

Maybe I was killing time
Caught up in my crazy mind
You say you want me to make a decision
Give me back all the pieces I'm missing
I'll never be satisfied
Killing time

I prayed for the melody to save me
Too late, I didn't know where I was aiming
There was nothing I could do but let it go
Awake, I was living in a daydream

Maybe I was killing time
Caught up in my crazy mind
You say you want me to make a decision
Give me back all the pieces I'm missing
I'll never be satisfied
Killing time


Maybe I was killing time
Caught up in my crazy mind
You say you want me to make a decision
Give me back all the pieces I'm missing
I'll never be satisfied
Killing time

I thought I was empty in my center"
0HLn8ktgHR2RITpmtc9VRW,Euphoria,13,False,193653,The Baroness,2008-03-11,Sarah Slean,5Iajdo2RauARzonA7d4XtW,"2 ContributorsEuphoria LyricsTake me, love me
Invade the portions of me that are dark
And warm and deep
Hero or zero
I'm glad that you are here so take your love
And take your leave
Now how will I fall asleep?
I'm on to ya
Euphoria
You built the maze
In my lover's face
I'm on to ya
Euphoria
This state of grace
I could have held him
But alas the dawn compelled him to walk
Into the street
His arms are swinging
And maybe he is singing with those lips
That now taste like me
How am I supposed to fall asleep?"
0wpwcYKuySgkEK2vKMo5Rm,It's A Good Life If You Don't Weaken',35,False,266746,Yer Favourites,2005-11-08,The Tragically Hip,0YMeriqrS3zgsX24nfY0F0,"8 ContributorsIt’s a Good Life If You Don’t Weaken LyricsWhen the colour of the night
And all the smoke for one life
Gives way to shaky movements
Improvisational skills
A forest of whispering speakers
Let's swear that we will
Get with the times
In a current health to stay
Let's get friendship right
Get life day-to-day
In the forget-yer-skates dream
Full of countervailing woes
Its diverse-as-ever seen
Proceeding on a need-to-know
In a face so full of meaning
As to almost make it glow
For a good life we just might have to weaken
And find somewhere to go
Go somewhere we're needed
Find somewhere to grow
Grow somewhere we're needed
When the colour of the night
And all the smoke in one life
Gives way to shaky movements
Improvisational skills
In the forest of whispering speakers
Let's swear that we will
Get with the times
In a current health to stay
Let's get friendship right
Get life day-to-day
In the forget-yer-skates dream
Full of countervailing woes
In diverse-as-ever scenes
Proceeding on a need-to-know
In a face so full of meaning
As to almost make it glow
For a good life we just might have to weaken
And find somewhere to go
Go somewhere we're needed
Find somewhere to grow
Grow somewhere we're needed
Find somewhere to go
Let's go somewhere we're needed
Find somewhere to grow
We grow where we are needed

'Cause in the forget-yer-skates dream
You can hang your head in woe
And this diverse-as-ever scene
Know which way to go"
7q3HWNW6iM9Uurrm8MLYss,Watershed,0,False,247880,Watershed,2017-03-10,Amelia Curran,4ovISfvdFHqGNI4ZuHzh69,"1 ContributorWatershed LyricsEvery little feature
Coming into grasp
I was born a stranger
Can you suffer me I will not last
Every little window
Coming into view
I can see the night grow
Dissolve the morning and the afternoon
I know you say you've got no regrets
But I call time
Every secret calls a number
And this one's mine
Watershed...
Watershed...
You know it's coming on strong
Well you're wrong
When you can't be coming on strong
You know it's coming on strong
Well you're wrong
When you can't be coming on strong
You know the pressure is on for this one song
Hey my mind
You know it's coming on strong
Well you're wrong

Shallow river, green light
Deeper water blue
Characterize all the time within the comforts of the living room
Never mind a new start
Coming down the line
Waking up your red heart
And risking making up your mind
I know you say you've got no regrets
But I call time
Every secret calls a number
And this one's mine
Watershed...
Watershed...
You know it's coming on strong
Well you're wrong
When you can't be coming on strong
You know it's coming on strong
Well you're wrong
When you can't be coming on strong
You know the pressure is on for this one song
Hey my mind
You know it's coming on strong
Well you're wrong
When you can't be coming on strong

You know it's coming on strong
Well you're wrong
When you can't be coming on strong
You know the pressure is on for this one song
Hey my mind"
6aDBG4SHdFZDf5dcxvz7Dv,Survivors,0,False,297031,Runaway (Deluxe),2018-08-31,Passenger,0gadJ2b9A4SKsB1RFkBb66,"19 ContributorsSurvivors Lyrics
Oh life
Is just a game
No one ever tells you how to play
See different people
Go different ways
Some of them will leave you but
Some of them will stay

Well our hearts keep drumming
And the years keep coming
Quicker than they’ve ever been
You’re sick of the same thing
But it’s quicker than changing
It's too late to begin

Well everybody’s running but
You don’t know where
Time is running thin
Everybody’s looking for somebody to love
But we’re scared to let them in

And I say oh oh oh
Are there any survivors?
Am I here alone?
I say oh oh oh
Are there any survivors?
Am I here alone?
Am I on my own?
Am I on my own?

Oh love
It comes and goes
But no one never tells you how to learn to let go
Different people, they walk different roads
Some of them will hurt you but
Some of them won’t

Well the bridge is burning
And the wheel keeps turning
Quicker than it did before
Your heart screams ""yes""
Your head says ""no""
And you’re never really sure

Well everybody’s running
But you don’t know why
Time is running short
Everybody’s looking for a place to hide
So there’s no one left at all

And I say oh oh oh
Are there any survivors?
Am I here alone?
Yeah I say oh oh oh
Are there any survivors?
Am I here alone?

Am I here alone?
Oh oh oh
Am I here alone?
Oh oh oh

Yeah I say oh oh oh
Are there any survivors?
Am I here alone?
And I say oh oh oh
Are there any survivors?
Am I here alone?

I say oh oh oh
Are there any survivors?
Am I here alone?
Oh oh oh oh oh
Are there any survivors?
Am I here alone?"
1y3PhboJrxMNOpLxkMsTiM,We Don't Eat,0,False,293800,Early in the Morning (Bonus Version),2011-01-25,James Vincent McMorrow,7FDlvgcodNfC0IBdWevl4u,"11 ContributorsWe Don’t Eat Lyrics
If this is redemption, why do I bother at all
There's nothing to mention, and nothing has changed
Still I'd rather be working at something, than praying for the rain
So I wander on, 'til someone else is saved
I moved to the coast, under a mountain
Swam in the ocean, slept on my own
At dawn I would watch the sun cut ribbons through the bay
I'd remember all the things my mother wrote

That we don't eat until your father's at the table
We don't drink until the devil's turned to dust
Never once has any man I've met been able to love
So if I were you, I'd have a little trust

Two thousand years, I've been in that water
Two thousand years, sunk like a stone
Desperately reaching for nets
That the fishermen have thrown
Trying to find, a little bit of hope
Me I was holding, all of my secrets soft and hid
Pages were folded, then there was nothing at all
So if in the future I might need myself a savior
I'll remember what was written on that wall

That we don't eat until your father's at the table
We don't drink until the devil's turned to dust
Never once has any man I've met been able to love
So if I were you, I'd have a little trust

Am I an honest man, and true?
Have I been good to you at all?
Oh, I'm so tired of playing these games
We'd just be running down
The same old lines, the same old stories of
Breathless trains and worn down glories
Houses burning, worlds that turn on their own

So we don't eat until your father's at the table
We don't drink until the devil's turned to dust
Never once has any man I've met been able to love
So if I were you my friend, I'd learn to have just a little bit of trust"
1DlbCKscf5uSlVpbKYVxOS,Beautiful Hell,0,False,176167,Beautiful Hell,2015-04-29,Adna,1pduOlnYE5rd4VChXbeU8g,"13 ContributorsBeautiful Hell Lyrics
I wonder how a gap can feel this much
How a gap can feel as something this big
How it multiplies in my veins and in my blood
And how it triggers itself in my thoughts

Oh-oh-oh-oh
Oh-oh-oh-oh
Oh-oh-oh-oh

I wonder how a gap (Oh-oh-oh-oh) can feel this much (Oh-oh-oh-oh)
How a gap can feel as something this big (Oh-oh-oh-oh)
How it multiplies in my veins and (Oh-oh-oh-oh), and in my blood
And how (Oh-oh-oh-oh) it triggers itself in my thoughts (Oh-oh-oh-oh)

I'd like to be your
Beautiful hell
Your beautiful hell
I'd like to be your
Beautiful hell
Your beautiful hell

Oh-oh-oh-oh
Oh-oh-oh-oh
Oh-oh-oh-oh
Oh-oh-oh-oh
Oh-oh-oh-oh
Oh-oh-oh-oh
Oh-oh-oh-oh
Oh-oh-oh-oh
Oh-oh-oh-oh"
6AQ3guMjWgetjRpQASwrE5,Forest Fires,0,False,210924,Forest Fires,2016-01-08,Axel Flóvent,6jn7W8NuX94FWZyeGlyCaJ,"18 ContributorsForest Fires Lyrics
I painted you a picture
Picture full of light
It includes a heavy memory
Memory so bright

I can't change your thoughts, my dear
I can't change your fears
But if you want, I'll travel near
To make it disappear

I'll be there in the summer
'Cause your heart isn't safe
You won't go, you're not a runner
So you won't run away
If you could follow your heart gently
You wouldn't be in this mess
Maybe someday, just someday you'll find a way back

Your dreams are incredibly loud tonight
You're creating forest fires
You can't even change your sight
It's stuck in you like a virus

I can't change your thoughts, my dear
I can't change your fears
But if you want, I'll travel near
To make it disappear

I'll be there in the summer
'Cause your heart isn't safe
You won't go, you're not a runner
So you won't run away
If you could follow your heart gently
You wouldn't be in this mess
Maybe someday, just someday you'll find a way back"
2EaTkK1tyxPqgJ5lExxdIx,rockstar,32,False,213530,rockstar,2017-10-13,Sofia Karlberg,2msPoIYdnKVeuOOM960FC2,"7 ContributorsRockstar Lyrics
I've been fuckin' hoes and poppin' pillies
Man, I feel just like a rockstar (star)
All my brothers got that gas
And they always be smokin' like a Rasta
Fuckin' with me, call up on a Uzi
And show up, now them the shottas
When my homies pull up on your block
They make that thing go rrra-ta-tap-ta

Switch my whip, came back in black
I'm startin' sayin', ""Rest in peace to Bon Scott"" (Scott)
Close that door, we blowin' smoke
She ask me light a fire like I'm Morrison
Act a fool on stage
I prolly leave my fuckin' show in a cop car (car)
Shit was legendary
Threw a TV out the window of the Montage
Cocaine on the table, liquor pourin', don't give a damn
Dude, your girlfriend is a groupie, she just tryna get in
Sayin', ""I'm with the band""
Now she actin' outta pocket
Tryna grab up from my pants
Hundred bitches in my trailer say they ain't got a man
And they all brought a friend

Oh, I've been fuckin' hoes and poppin' pillies
Man, I feel just like a rockstar (star)
All my brothers got that gas
And they always be smokin' like a Rasta
Fuckin' with me, call up on a Uzi
And show up, now them the shottas
When my homies pull up on your block
They make that thing go rrra-ta-tap-ta

I've been in the Hills fuckin' superstars
Feelin' like a pop star (star)
Drankin' Henny, bad bitches jumpin' in the pool
And they ain't got on no bra (bra)
Hit her from the back, pullin' on her tracks
And now she screamin' out, ""no more"" (more)
They like, ""Savage, why you got a 12 car garage
When you only got 6 cars?""
I ain't with the cakin', how you kiss that?
Your wifey say I'm lookin' like a whole snack
Green hundreds in my safe, I got old racks
L.A. bitches always askin' where the coke at
Livin' like a rockstar, smash out on a cop car
Sweeter than a Pop-Tart, you know you are not hard
I done made the hot chart, 'member I used to trap hard
Livin' like a rockstar, I'm livin' like a rockstar

Oh, I've been fuckin' hoes and poppin' pillies
Man, I feel just like a rockstar (star)
Oh all my brothers got that gas
And they always be smokin' like a Rasta
Fuckin' with me, call up on a Uzi
And show up, now with them shottas
When my homies pull up on your block
They make that thing go rrra-ta-tap-ta"
5Vdrq1akDDxNMEybDvmBDa,Suspirium,0,False,201768,Suspirium,2018-09-04,Thom Yorke,4CvTDPKA6W06DRfBnZKrau,"42 ContributorsSuspirium Lyrics
This is a waltz
Thinking about our bodies
What they mean
For our salvation
With only the clothes
That we stand up in
Just the ground
On which we stand
Is the darkness
Ours to take?
Bathed in lightness
Bathed in heat

All is well
As long as we keep spinning
Here and now
Dancing behind a wall
Hear the old songs
And laughter within
All forgiven
Always and never been true

When I arrive
Will you come and find me?
Or in a crowd
Be one of them?
Mother wants us
Back beside her
No tomorrows
At peace"
2RcrkBWCOWaX67jVDLgJr6,Folha de Jurema,0,False,263688,Folha de Jurema,2017-09-22,"Nicola Cruz, Salvador Araguaya, Spaniol, Artéria FM","0OltT51j3hIkgaDJqqPzDn, 5yPaj9fKegvkHQdfNo1i35, 379N7T3a4nmax4XPxffDn1, 2uOgBTx0GFjWS205jRJZf6",
0tgHYYxnPBci7mFa9BOi0U,Cloud Hidden,0,False,227153,Egg Tooth,2017-04-21,Ephemerals,3iKatcdLBE1YxiAyvcow4w,"1 ContributorCloud Hidden LyricsCloud hidden
Whereabouts unknown
From the mountain soars
Into the ocean
A single drop
Flowing slowly downstream
Would you recognize me if you see me?
In the sea"
3Gl3sE6ZhmXOkJhrumZTVS,Blend,0,False,149133,Party,2017-05-19,Aldous Harding,3lmR0qMiGuoIF9UC54egcG,"10 ContributorsBlend LyricsHey, man
I really need you back again
The years are plenty
Somewhere
I have a watercolor you did
I saw you walking on the sand
In Thailand
I used to watch you from the van
It was your band
Don't let us bully you, baby
Got problems of the heart
And you're the perfect blend
Can't seem to let you off the chain
That is our name
A few of your letters came from Limoges
She's gonna struggle day to day
But she deserves a place
You went walking in the sand
And you're the perfect man
You're the perfect man
You're the perfect blend"
6S9Bz7EH1bojMbZGJfsVy3,Who Are You,0,False,300680,The Trail,2014-11-14,Miss Kenichi,2mwwr35EpwPi9QQ5OLgj7S,"1 ContributorWho Are You LyricsThe radio says
You're all flesh and blood
And you're all by yourself
On a mountain top
With a golden spoon
And a bright red arrow
And you're shooting right through
This mighty black wall
Who are you?
Who are you?
Who are you?
Who are you?
Who are you?
Who are you?
Who are you?
Who are you?
A storm will arise
But you must not worry
Such a pleasant surprise
That you're more than divine
But don't waste your faith
On a hand full of pennies
But ground yourself
The almighty black soul

Who are you?
Who are you?
Who are you?
Who are you?
Who are you?
Who are you?
Who are you?
Who are you?"
2D3QPNZOa8C7IFu0EqpE6W,Weeping willow,0,False,329986,Happiness,2005,Sébastien Schuller,7rC92pQez96x5GErIUeMXD,"3 ContributorsWeeping Willow LyricsDid you hear them call you
Did you hear the wind of dream just passing by
There is another whole world hanging there... upside down
Did you see them dress you
Did you feel your elbows tied up side by side
Someone has brought me a new straight costume... in an asylum
In the mildness of the spring
You feel creepy like a worm
In your lost enchanted brain
You're proud to go
With the fairness of your skin
You feel funny in this world
In your lost enchanted brain
Weeping willow
Did you hear them squeaking
Did you see your broken wings just flying by
They drop me in this fairground... abnormal
Could you hear them howling
Could you breathe inside your well-known plastic bag
It was a mean to get away from this... accident
In the mildness of the spring
You feel creepy like a worm
In your lost enchanted brain
Weeping willow

With the fairness of your skin
You feel funny in this world
In your lost enchanted dreams
You're proud to go...
You're proud to go"
6ATP4ys0hjnk4XxqmXnvWv,This Changes Everything,12,False,234972,This Changes Everything,2015-11-12,New Pharaohs,7xVUbszQchuYM5eOcauhil,"2 ContributorsThis Changes Everything Lyrics
Up here
I've been lonely
Swinging high and low
Calling from my cage

Baby
How you paint me
Free of all my flaws
I like me through your gaze

There's something about you
The way you feel tonight
There's something about you
Oh

This changes everything
All of my nights in bloom
I give in
So in love with you
Lost in your lullaby
I can't say a word
I'll never let you go cos I
Never knew a love like this

Vivid
As an arrow
I can see you found
A home inside my heart
I got shivers
Down my spine
I'm born again
To be hunted in the dark

There's something about you
The way you feel tonight
Therе's something about you
Oh

This changes evеrything
All of my nights in bloom
I give in
So in love with you
Lost in your lullaby
I can't say a word
I'll never let you go cos I
Never knew a love like this"
6vFCa3un8ToDstkPbGWbVq,Rhythm Of Ashes,34,False,230320,The Skywatchers Handbook,2010-09-06,Skywatchers,3cLlDCrzlLgVQsuFlOopQ8,"1 ContributorRhythm of Ashes Lyrics
Kicked down lonely streets
Finding places for homeless lovers to meet
All and in myself
Feels like I have frozen in my skin, in my head

And you feel like running home
And you feel like running home

Seen all you can see
Open up your demon
Wait for me, wait for me
Breaking stolen hearts
Buy them from a place where you can start
Oh

And you feel like running home
You feel like running home
And you feel like running home
You feel like running home


And you feel like running home
You feel like running-
And you feel like running home
You feel like running home"
6H4NdjXzikFIQMhPy020SZ,This Boy,0,False,419013,Ark,2010-06-06,Brendan Perry,448GEwyUiojEHd8vsFheaB,"2 ContributorsThis Boy LyricsNever ever wanted to fight in your war
Never wanted to fight your wars for you
This boy only believes in love
Never wanted to sign away my life
Never wanted to hand over my rights
This boy believes in love
This boy bends backwards
While this boy crawls on his tummy
And this boy prays for forgiveness for all of our sins
For the state we’re in
Sometimes I feel like I’m sleepwalking
In a great big haunted house
Just stumbling around in the darkness
Can't seem to get to sleep at night
Because of the lies, lies, lies
Is all we've been told
Sometimes it’s hard for us to find the truth
In a world we no longer seem to understand
But don’t let them break us and don’t let them nail us
Into boxes for the old man’s parade
This boy is coming home from the war
Coming in from the cold, to settle an old score
An old score"
7HywRyLpJUqcME1CjKigQE,Burning Bone (feat. Kyrstyn Pixton),0,False,228378,On The Horizon,2010-09-29,"Lynx DeMuth, Kyrstyn Pixton","26blDT9UbmuzNBPZmiTOWC, 43oK7Ze0WGEUmuoevD0AOY",
48jInblTzDzFQYAeFCkn9w,Fire,0,False,285306,Coco De Mer,2002-09-10,Coco De Mer,6ztutsBlgGC7t7GQoXIXNH,
7n5z8f4HkOqo8OioYBsYEA,Stay,0,False,238176,Stay,2018-09-13,Cat Power,6G7OerKc3eBO9sVkRNopFC,"6 ContributorsStay Lyrics
Not really sure how to feel about it
Something in the way you move
Makes me feel like I can't live without you
It takes me all the way
I want you to stay
Want you to stay

Round and around and around and around we go
Oh, now tell me now, tell me now, tell me now you know

Ooh, ooh, the reason I hold on
Ooh, ooh, 'cause I need this hole gone
Funny you're the broken one
But I'm the only one who needed saving
When you finally see the light
It's hard to know which one of us is caving

Not really sure how to feel about it
Something in the way you move
Makes me feel like I can't live without you
And it takes me all the way
I want you to stay
Want you to stay

Round and around and around and around we go
Oh, now tell me now, tell me now, tell me now you know

Ooh, ooh, the reason I hold on
Ooh, ooh, 'cause I need this hole gone
Funny you're the broken one
But I'm the only one who needed saving
When you finally see the light
It's hard to know which one of us is caving

Not really sure how to feel about it
Something in the way you move
Makes me feel like I can't live without you
And it takes me all the way
I want you to stay
Want you to stay"
2CRE3E1D2lTowYF8aEk6t8,Cripple and the Starfish,0,False,315293,Turning,2014-11-10,Antony and the Johnsons,4fxp616ALtFWnXfwxnjLzW,"9 ContributorsTranslationsEnglishCripple and the Starfish Lyrics
Mr. Muscle forcing bursting
Stingy thingy into little me, me, me
But just ""ripple"" said the cripple
As my jaw dropped to the ground
Smile, smile
It's true I always wanted love to be
Hurtful
And it's true I always wanted love to be
Filled with pain
(And bruises)

Yes, so Cripple-Pig was happy
Screamed, ""I just completely love you
There's no rhyme or reason
I'm changing like the seasons
Watch, I'll even cut off my finger
It'll grow back like a starfish
It'll grow back like a starfish
It'll grow back like a starfish""

Mr. Muscle, gazing boredly
And he, checking time, did punch me
And I sighed and bleeded like a windfall
Happy bleedy, happy bruisy
I am very happy
So please hit me
I am very, very happy
So please hurt me
I am very happy
So please hit me
I am very, very happy
So come on and hurt me

I'll grow back like a starfish
I'll grow back like a starfish
I'll grow back like a starfish
I'll grow back like a starfish
I'll grow back like a starfish
I'll grow back like a starfish
I'll grow back like a starfish
I'll grow back like a starfish"
07wN9nFHt43VwUvSTZqufd,Her Song,0,False,302510,William Z Villain,2017-02-03,William Z Villain,2mPJzi5D0NW4CdIICS0xSt,"3 ContributorsHer Song Lyrics
This was her song, ooh
I don't wanna sing another one, ooh
This was her song, ooh
I don't wanna sing another one, ooh

The half-life is four-point-four billion years or more
With babes born, brains scrambled up with their ears or worse
Is there no love in our eyes?
'Cos you would cry if you only knew
What it sits upon

This was her song, ooh
I don't wanna sing another one, ooh
This was her song, ooh
I don't wanna sing another one, ooh

But we're so skilled when we deal with hate and shame
Mix, twist, justify endless guilt and shame
But there were people here first
Ten million sons and daughters died
So we could drive nice cars, ooh

This was her song, ooh
I don't wanna sing another one, ooh
This was her song, ooh
I don't wanna sing another one, ooh

(Ooh, oo-oo-ooh
Ooh, oo-ooh
Ooh, oo-ooh
Ooh, oo-ooh)

This was her song, ooh
I don't wanna sing another one, ooh
This was her song, ooh
I don't wanna sing another one, ooh
This was her song, ooh
I don't wanna sing another one, ooh
This was her song, ooh
I don't wanna sing another one, ooh
This was her song, ooh
I don't wanna sing another one, ooh
This was her song, ooh
I don't wanna sing another one, ooh
This was her song, ooh
I don't wanna sing another one, ooh"
3Q5Ta97te4gduEwv6WmvrN,Violet World,14,False,237745,Youth,2016-06-17,Sody,01y8iBZYk8aeNfPsuTVrAt,"3 ContributorsViolet World Lyrics
Ooh, ooh, ooh

Passed out on the couch
Whiskey in your hand
Broken bottles on the floor
So you're getting old
It wasn't me who stole your clocks
And drained your empty soul
Yeah, we all fall down, we all fall down, we all fall down

Lost in the lows and lost in the highs
Head in the ground and feet in the sky
Found in the dark and lost in the light
A violet world and you're black and white

You used to be yourself
But now you're someone else's
Angel drowning before my eyes
Searching for a thrill
Smiles on happy pills
To make sure everything's alright
Until we all break down, we all break down, we all break down

Lost in the lows and lost in the highs
Head in the ground and feet in the sky
Found in the dark and lost in the light
A violet world and you're black and white

It's a violet world, ooh, world
A violet world, ooh
It's a violet world

Ooh, ooh, ooh
'Til we all break down, we all break down, we all break down

Lost in the lows and lost in the highs
Head in the ground and feet in the sky
Nobody's gonna help you this time
Found in the dark and lost in the light
A violet world and you're black and white

It's a violet world, ooh, world
A violet world, ooh
It's a violet world"
