id,name,popularity,explicit,duration_ms,album_name,album_release_date,artist_names,artist_ids,artist_genres,lyrics
0EyGwMiI92adF9yY7Zuk77,Prayer in C,26,False,131657,EP1,2014-08-01,Beth,0Tazr7cok0ZIzVWH27sqeY,,"1 ContributorPrayer in C LyricsYeah, You never said a word
You didn't send me no letter
Don't think I could forgive you
See our world is slowly dying
I'm no wasting no more time
Don't think I could believe you
Yeah, You never said a word
You didn't send me no letter
Don't think I could forgive you
See our world is slowly dying
I'm no wasting no more time
Don't think I could believe you
Yeah, our hands will get more wrinkle
And I hear It will be grey
Don't think I could forgive you
And see, the children are starving
And the houses were destroy
Don't think they could forgive you
Hey, when seas will cover lands
And when men will be no more
Don't think you can forgive you
Oh when there's just be silence
And when life will be over
Don't think you will forgive you

Yeah, You never said a word
You didn't send me no letter
Don't think I could forgive you
See our world is slowly dying
I'm no wasting no more time
Don't think I could believe you
Yeah, You never said a word
You didn't send me no letter
Don't think I could forgive you
See our world is slowly dying
I'm no wasting no more time
Don't think I could believe you
Yeah, our hands will get more wrinkle
And I hear It will be grey
Don't think I could forgive you
And see, the children are starving
And the houses were destroy
Don't think they could forgive you
Hey, when seas will cover lands
And when men will be no more
Don't think you can forgive you
Oh when there's just be silence
And when life will be over
Don't think you will forgive you"
7ypezMJpaHgLSR5GrzqdTq,Don't Be So Shy,0,False,126145,Sketches,2016-06-10,Grace Grundy,3pFPBG84k5bQVbL9apf2PD,,2 Contributorsur luv LyricsSonsuza dek gençsonsuza dek genç
7f3qKLqFTErwQCRsrCDdLP,Fetish,21,False,190303,Fetish,2017-07-21,Madilyn Bailey,0NxhAEPOSeCg6vypFr7yjU,,"4 ContributorsFetish Lyrics
Take it or leave it
Baby, take it or leave it
But I know you won't leave it
'Cause I know that you need it, yeah
Look in the mirror
When I look in the mirror
Baby, I see it clearer
Why you wanna be nearer

I'm not surprised, I sympathize
I can't deny your appetite

You got a fetish for my love
I push you out and you come right back
Don't see a point in blaming you, ooh, yeah
If I were you I'd do me, too, ooh, yeah
You got a fetish for my love
I push you out and you come right back
Don't see a point in blaming you, ooh, yeah
If I were you I'd do me, too, ooh, yeah
You got a fetish for my love

Reachin' your limit
Say you're reachin' your limit
Goin' over your limit
But I know you can't quit it, yeah
Something about me
Got you hooked on my body
Take you over and under and twisted up like origami, yeah

I'm not surprised, I sympathize
Oh, I can't deny your appetite

You got a fetish for my love
I push you out and you come right back
Don't see a point in blaming you, ooh, yeah
If I were you I'd do me, too, ooh, yeah
You got a fetish for my love
I push you out and you come right back
Don't see a point in blaming you, ooh, yeah
If I were you, I'd do me too, ooh, yeah

Oh, I'm tryin', I'm tryin', I'm tryin', I'm tryin', I'm tryin'
Oh, I'm tryin', I'm tryin', I'm tryin', I'm tryin', I'm tryin'
Not to think about you but I, I'm not surprised
Oh, I'm tryin', I'm tryin', I'm tryin', I'm tryin', I'm tryin'
Oh, I'm tryin', I'm tryin', I'm tryin', I'm tryin', I'm tryin'
Not to give into you but I, I can't deny

You got a fetish for my love
I push you out and you come right back
Don't see a point in blaming you, ooh, yeah
If I were you I'd do me, too
I'd do me, too
You got a fetish for my love, yeah
I push you out and you come right back
Don't see a point in blaming you, ooh, yeah
If I were you, I'd do me too, ooh, yeah
You got a fetish for my love"
3xn7cwof2Srt3CRjvLfrXa,Fear of the Water,0,False,245813,Hurt for Me,2016-09-09,SYML,6AyATGg7mDgBlZ4N5uNog0,,"30 ContributorsFear of the Water Lyrics
Some ancient call, that I've answered before
It lives in my walls, and it's under the floor
If this was meant for me, why does it hurt so much?
And if you're not made for me, why did we fall in love?

Oh no, oh no, oh no, oh no, oh no

A knock at my door, I thought I was alone
Unaware of what I thought I needed, I drop like a stone
If I'm not mistaken, then I was the last to know
And if you return for me, I'd never want for more

Oh no, oh no, oh no, oh no, oh no
You're dislocated, don't be like that
And you smile when you dive in, like you're never coming back
So hold my body, yeah, hold my breath
See your face when I blackout, I'm never coming back

Fear of the water, fear of the water

(Oh no, oh no, oh no, oh no, oh no)
You're dislocated, don't be like that
And you smile when you dive in, like you're never coming back
So hold my body, yeah, hold my breath
See your face when I blackout, I'm never coming back
(Fear of the water)
You're dislocated, don't be like that
And you smile when you dive in, like you're never coming back
(Fear of the water)
So hold my body, yeah, hold my breath
See your face when I blackout, I'm never coming back
(Fear of the water, fear of the water)"
4mzYFb0DBTFNgyBtdbzznK,Pallid Eyes,47,False,234080,They Moved in Shadow All Together,2016-04-29,Emily Jane White,2PqsalqLh5RT6FSy9DrGZh,indie folk,"4 ContributorsPallid Eyes LyricsAnd when the ice turns gray
And I've become
You call me up, in your words
You say, ""Oh, I have begun""
And when the sheets are frayed, and
When you walk alone
Your rolling eyes in your head
You say, ""Oh, oh, oh, oh""
And you can't wait till may, 'cause winter's just begun
Your eyes roll back in your head, you say
""What have I become?
Oh, what have I become?""
And when the ice turns gray
And the clarity is gone
Your eyes roll back in your head
You say, ""What have I become?""
You're so sweet, you cheat, so sweet
And when the ice turns gray
And the clarity is gone
Your eyes roll back in your head
You say, ""What have I become?""
Oh, what have I become?""

You're so sweet, you cheat, so sweet"
15fOrG8ZjhjDolUidUd6ub,A Sunday Smile,0,False,215573,The Flying Club Cup,2007-10-08,Beirut,6pmxr66tMAePxzOLfjGNcX,"chamber pop, baroque pop, indie folk","8 ContributorsA Sunday Smile Lyrics
All I want is the best for our lives my dear
And you know my wishes are sincere
What's to say for the days I cannot bear

A Sunday smile you wore it for a while
A cemetery mile we paused and sang
A Sunday smile you wore it for a while
A cemetery mile we paused and sang
A Sunday smile and we felt true (and)

We burnt to the ground
Left a view to admire
With buildings inside church of white
We burnt to the ground left a grave to admire
And as we reach for the sky, reach the church of white

A Sunday smile you wore it for a while
A cemetery mile we paused and sang
A Sunday smile you wore it for a while
A cemetery mile we paused and sang
A Sunday smile and we felt true"
3Qx00QtPFcbPdu4Yb3shcW,Atlas: Body,30,False,235331,Atlas: Body,2017-03-01,Sleeping At Last,0MeLMJJcouYXCymQSHPn8g,,
2uDEst4D3pudz97dbxnSJm,True Care,31,False,234333,True Care,2017-05-26,James Vincent McMorrow,7FDlvgcodNfC0IBdWevl4u,,"5 ContributorsTrue Care LyricsLet's go out for breakfast when you wake
Not hungry now but in a while I think that all could change
Used to feel so much that it would ache
Now I've figured out, the walls surround, a holiday
True care
What does that even mean?
I needed true care
When I was 17
True care
How do you even show?
I needed true care
When I was 23 years old
You show me true care then
When you showed up to a house
Where I was drinking by myself
By the door
Spilling liquid on a carpet
That belonged to someone
I didn't even know
Or care about
Or want to show
My vivid mind
Or tragic dancing

And on my brightest days
Still duller than your darkest days
Impossible for me to say
How anyone
Deserves your true care
I'm uncomfortable
With being so uncomfortable
You let me be unreasonable
With everyone
Show me true care
True care
True care
Show me true care
And on my brightest days
Still duller than your darkest days
Impossible for me to say
How anyone
Deserves your true care
And in front of all
Our friends are so responsible
You let me be unreasonable
With everyone
Show me true care
True care
Show me true care
True care
Show me true care"
3OBOfY3nkPwxFOpSwzwtDb,Sentimental Memories,24,False,268920,Places,2017-04-28,Lea Michele,16rJDrSGCHMXjPUuKwQcvp,musicals,"8 ContributorsSentimental Memories Lyrics
You make me feel on fire
There's more to me than what's outside
It's cruel to tell me how you feel
Then expect for me to deal
With the sting you left behind

If you wanna settle me down, babe
You better treat me like I'm yours

I know you don't have time for this
But I, think you might start to miss our
Sentimental memories
Our sentimental memories

All along, you were a liar
I shoulda known this love would die
I'm a fool 'cause you made it seem so real
Oh, how could you just steal my heart
And say goodbye?

If you wanna lay me down, babe
Give me all I need and more

I know you don't have time for this
But I, think you might start to miss our
Sentimental memories
I know you won't make time for this
So I, got nothing left to give to our
Sentimental memories
Our sentimental memories
I know you don't have time for this
But I, think you might start to miss our
Sentimental memories
I know you won't make time for this
So I got nothing left to give to our
Sentimental memories

I know you won't make time for this
So I, got nothing left to give to our
Sentimental memories
Our sentimental memories"
5iESoNNB6E7HQmnqheTEvU,Too Late For Lullabies,0,False,256040,Higher Than Here,2015-08-01,James Morrison,3LpLGlgRS1IKPPwElnpW35,,"4 ContributorsToo Late For Lullabies Lyrics
Ooh

It's a sad song that has no end
It's a bleeding heart that never mends
A minor miracle we can still pretend
After so long
And did the apple fall too far from the tree?
And id we get lost in the space in-between?
But the roots that we buried so deep
Will always be strong

Too late for lullabies, too soon for it alright
Love takes its toll sometimes
Let's start a clean slate, mistakes are moments in time
For every time you ever raised up your hand
I'll give you mine to show you I understand
You taught me to fly by learning to fall
Oh, yeah

Love burns when it's in the blood
And God knows I burnt you the best I could
How can three words be so misunderstood?
We got it so wrong
Yeah, the greatest gift that you ever gave to me
You don't know your strength till you've faced defeat
So when everything's just out of reach
You keep holding on

Too late for lullabies, too soon for it alright
Love takes its toll sometimes
Let's start a clean slate, mistakes are moments in time
For every time you ever raised up your hand
I'll give you mine to show you I understand
You taught me to fly by learning to fall

We built a brick wall, but it's all for nothing
Only bridges will cross this divide
We both know this road leads to nowhere
There's nothing left for you to hide

Too late for lullabies, too soon for it alright
But love takes its toll sometimes
Let's start a clean slate, mistakes are moments in time
For every time you ever raised up your hand
I'll give you mine to show you I understand
You taught me to fly by love, by learning to fall
Too late for lullabies (It's too late), too soon for it alright
Love takes its toll sometimes
Let's start a clean slate, mistakes are moments in time
For every time you ever raised up your hand
I'll give you mine to show you I understand
You taught me to fly by love, by learning to fall"
3DrY78fwQBAuqlntINQRB4,City Of Stars,50,False,154858,City Of Stars,2017-03-10,Gavin James,25tMQOrIU4LlUo6Sv8v5SE,,"2 ContributorsCity Of Stars LyricsCity of stars
Are you shining just for me?
City of stars
There's so much that I can't see
Who knows?
I felt it from the first embrace I shared with you
That now our dreams
They've finally come true
City of stars
Just one thing everybody wants
There in the bars
And through the smokescreen of the crowded restaurants
It's love
Yes, all we're looking for is love from someone else
A rush
A glance
A touch
A dance
A look in somebody's eyes
To light up the skies
To open the world and send me reeling
A look that says, I'll be here
And you'll be alright

'Cause I don't care if I know
Just where I will go
'Cause all that I need is this crazy feeling
A rat-tat-tat in my heart
I Think I want it to stay
City of stars
Are you shining just for me?
City of stars
You never shined so brightly"
4IxMVOI8PcAFCEYzWrRquI,My Legs Are Weak,0,False,288760,Do You Want The Truth Or Something Beautiful?,2009-09-24,Paloma Faith,4fwuXg6XQHfdlOdmw36OHa,,"5 ContributorsMy Legs Are Weak LyricsI'm collecting people's tears
They cried because they miss you
They filled the seas and all the lakes
With memories the wind blew
I'd run out of jars
Before a second could pass
Didn't have enough time with you
To turn the hourglass
Pictures in my head, suddenly appear
Why'd you have to go away
It's all not very clear
Goodbye sweet angel
Sail away on teary seas
Tattooed the times we had, on my memory
My legs are weak
When i close my eyes i see you
The dimples in your cheeks
I forgot to thank you for things
Cos i hadn't seen you in weeks
Woke up this morning
And hoped for a dream
But reality sat next to me
And forced me to believe
Knocked down too soon
Like a skittle on the lanes
The man took the wrong stop
From lifes's fast moving train

Goodbye sweet angel
Sail away on teary seas
Tattooed the times we had, on my memory
My legs are weak
Funeral flowers, won't make me believe
They can carry out your casket
And i'll still expected see, you, you
Come round tomorrow
And tell me all your news
I don't ask for much from you
Sleep to my lullaby
Only give me one more chance
To say my last goodbye
Goodbye sweet angel
Sail away on teary seas
Tattooed the times we had, on my memory
My legs are weak
Goodbye sweet angel
Sail away on teary seas
Tattooed the times we had, on my memory
My legs are weak"
3EVMyPa7BWGbFBmZ1Lxthh,Egoísta,20,False,234588,Egoísta,2017-09-29,Jessie Ware,5Mq7iqCWBzofK39FBqblNc,,"9 ContributorsEgoísta Lyrics
Vamos a decirnos la verdad
En tu corazón no tengo lugar
Para qué me abres la puerta
Si luego no me invitas a pasar

Me haces sentir bien
Yo no sé porqué
Me gusta jugar
Así voy a perder

Egoísta, el amor que me das
Y luego me lo quitas
Egoísta, y me vuelvo a quedar
Creyendo en tus mentiras
Y no hay, no hay solución
No hay vuelta atrás
Yo no me puedo enamorar
Egoísta

Vamos a decirnos la verdad
Este juego siempre acaba igual
Ya no me divierte volver a quererte y dejarte ir
Siempre y cuando tu quieras

Me haces sentir bien
Yo no sé porqué
Me gusta jugar
Así voy a perder

Egoísta, el amor que me das
Y luego me lo quitas
Egoísta, y me vuelvo a quedar
Creyendo en tus mentiras
Y no hay, no hay solución
No hay vuelta atrás
Yo no me puedo enamorar
Egoísta

Egoísta
Egoísta
Me haces sentir bien, yo no sé porqué
Egoísta
Me haces sentir bien. Ego, egoísta

Selfish love, selfish love
Ego, egoísta
Selfish love, selfish love
Ego, egoísta"
78syjBKqyrvojI3R4mQuOf,Salt,47,False,201147,Twenty Fifteen,2015-08-24,B.Miles,3rB3PZ6d1hAkNFD4PhLgQk,,"9 ContributorsSalt Lyrics
Oh, I need love the most
But it never stays long
A notch to my bedpost
Pretend they're mine

Sundress wrinkled on the floor
I'm naked, you're not here no more
To keep me warm, keep me warm
Crack the door with a trash bin
Maybe you will come back in
And keep me warm, keep me warm

My love, my love, my love
My love, my love, my love
Pour the salt in the wound
My love, my love, my love
My love, my love, my love
Pour the salt in the wound

Just hanging on the phone
Wishing it's too good to be true
Just me and my lonesome
Ashes on the tray long overdue

For me to pry myself away
From nonchalant toying games
Won't keep me warm, keep me warm
Crack the door with a trash bin
Maybe you will come back in
And keep me warm, keep me warm

My love, my love, my love
My love, my love, my love
Pour the salt in the wound
My love, my love, my love
My love, my love, my love
Pour the salt in the wound


Pour the salt in the wound
My love, my love, my love
My love, my love, my love
Pour the salt in the wound
My love, my love, my love
My love, my love, my love
Pour the salt in the wound"
1wJNpWv8GbyEVAxoxlf3gT,Losing My Religion (Cover),52,False,283734,Sunday Night Sessions,2017-07-02,Passenger,0gadJ2b9A4SKsB1RFkBb66,folk pop,"2 ContributorsLosing My Religion (Cover) Lyrics
Oh, life is bigger, bigger than you
And you are not me
The lengths that I will go to
The distance in your eyes
Oh no, I've said too much
I set it up

That's me in the corner
That's me in the spotlight
Losing my religion
Trying to keep up with you
But I don't know if I can do it, do it
Oh no, I've said too much
I haven't said enough

I thought that I heard you laughing
I thought that I heard you sing
I think I thought I saw you try

But that was just a dream
Just a dream

Every whisper, every waking hour
I'm choosing my confessions
Trying to keep an eye on you
Like a hurt lost and blinded fool, fool
Oh no, I've said too much
I set it up

Consider this
Consider this
The hint of the century
Consider this
The slip that brought me to my knees
What if all these fantasies come flailing around?
Now I've said, too much

I thought that I heard you laughing
I thought that I heard you sing
I think I thought I saw you try

But that was just a dream, just a dream
Dream
But that was just a dream
That was just a dream

That's me in the corner
That's me in the spotlight
I'm losing my religion
Trying to keep an eye on you
Oh, I don't know if I can do it, do it
Oh no, I've said too much
I haven't said enough

I thought that I heard you laughing
I thought that I heard you sing
I think I thought I saw you try

But that was just a dream
Why do you try?
Why do you try?
'Cause that was just a dream, just a dream, just a dream
Dream"
5nS9WEWYnbQDBAe81SHhDP,Hotel California (Cover),49,False,284971,Sunday Night Sessions,2017-07-02,Passenger,0gadJ2b9A4SKsB1RFkBb66,folk pop,"1 ContributorHotel California (Cover) Lyrics
On a dark desert highway, cool wind in my hair
Warm smell of colitas rising up through the air
Up ahead in the distance, I saw a shimmering light
My head grew heavy and my sight grew dim
I had to stop for the night
There she stood in the doorway
I heard a mission bell
And I was thinking to myself
""This could be Heaven or this could be Hell""
Then she lit up a candle and she showed me the way
There were voices down the corridor
I thought I heard them say

""Welcome to the Hotel California
Such a lovely place
Such a lovely face
There's plenty of room at the Hotel California
Any time of year
You can find it here""

Her mind is Tiffany-twisted, she's got the Mercedes Bends
She got a lot of pretty, pretty boys she calls friends
How they dance in the courtyard, sweet summer sweat
Some dance to remember, some dance to forget
So I called up the Captain, said ""Please bring me my wine""
He said, ""We haven't had that spirit here since 1969""
And still those voices are calling from far away
Wake you up in the middle of the night
Just to hear them say

""Welcome to the Hotel California
Such a lovely place
Such a lovely face
They living it up at the Hotel California
What a nice surprise
Bring your alibis""

Mirrors on the ceiling, pink champagne on ice
She said: ""We are all just prisoners here of our own device""
In the master's chambers, they gathered for the feast
They stab it with their steely knives, but they just can't kill the beast
Last thing I remember, I was running for the door
I had to find the passage back to the place I was before
""Relax,"" said the night man, ""We are programmed to receive
You can checkout any time you like, but you can never leave!"""
7KWIib9I0duij7SSCaQVaf,Ain't No Sunshine (Cover),40,False,230217,Sunday Night Sessions,2017-07-02,Passenger,0gadJ2b9A4SKsB1RFkBb66,folk pop,"1 ContributorAin’t No Sunshine (Cover) LyricsAin't no sunshine when she's gone
It's not warm when she's away
Ain't no sunshine when she's gone
She's always gone too long anytime she goes away
Wonder this time where she's gone
Wonder if she's gone to stay
Ain't no sunshine when she's gone
And this house just ain't no home anytime she goes away
And I know, I know, I know, I know
I know, I know, I know, I know
I know, I know, I know, know, I know
I know, I know
Yeah, I oughtta leave young thing alone
But ain't no sunshine when she's gone
Ain't no sunshine when she's gone
Only darkness every day
Ain't no sunshine when she's gone
And she's always gone too long, anytime she goes away
Well ain't no sunshine when she's gone
It's not warm when she's away
Ain't no sunshine when she's gone
She's always gone too long anytime she goes away
And she's always gone too long, anytime she goes away

Anytime she goes away
Anytime she goes away
Anytime she goes away
Anytime she goes away"
1zUj5lTHBiu3EkNr8KB27x,True Care,0,False,234333,True Care,2017-05-26,James Vincent McMorrow,7FDlvgcodNfC0IBdWevl4u,,"5 ContributorsTrue Care LyricsLet's go out for breakfast when you wake
Not hungry now but in a while I think that all could change
Used to feel so much that it would ache
Now I've figured out, the walls surround, a holiday
True care
What does that even mean?
I needed true care
When I was 17
True care
How do you even show?
I needed true care
When I was 23 years old
You show me true care then
When you showed up to a house
Where I was drinking by myself
By the door
Spilling liquid on a carpet
That belonged to someone
I didn't even know
Or care about
Or want to show
My vivid mind
Or tragic dancing

And on my brightest days
Still duller than your darkest days
Impossible for me to say
How anyone
Deserves your true care
I'm uncomfortable
With being so uncomfortable
You let me be unreasonable
With everyone
Show me true care
True care
True care
Show me true care
And on my brightest days
Still duller than your darkest days
Impossible for me to say
How anyone
Deserves your true care
And in front of all
Our friends are so responsible
You let me be unreasonable
With everyone
Show me true care
True care
Show me true care
True care
Show me true care"
52riTIQRLyhoaeR7fNcLHt,In This Shirt - Roysopp Remix,0,False,634410,In This Shirt,2010-01-01,The Irrepressibles,1v5bOzXbhrQ57qSvRwGA6s,,"3 ContributorsIn This Shirt (Röyksopp Remix) LyricsI am lost in a rainbow
Now our rainbow is gone
Overcast by your shadow
As our worlds move on
In this shirt I can be you
To be near you for a while
In this shirt I can be you
To be near you for a while
There's a crane knocking down
All these things that we were
I awake in the night to
Hear the engines pout
There's a pain it does ripple
Through my frame makes me lame
There's a thorn in my side
It's the shape it's the prize
Of you and me ever changing
Moving on now moving fast
And this touch must be wanting
Must become free to act
But I mean Jake to tell you
That I love you and never rests
And I bled everyday now
For a year for a year
I did send you a note
On the wind for to read
Our names there together
Must've fallen like the sea
To the depths of the soil
Buried deep in the ground
On the wind I can hear you
Call my name held the sound
I am lost
I am lost in a rainbow
Now our rainbow is gone
I am lost in a rainbow
Now our rainbow is gone
I am lost, I am lost
I am lost, I am lost
I am lost"
4MgPZugj0OzSjcROXNVU4U,Little 15 - Demo Version,20,False,256799,Sounds of the Universe (Deluxe),2009-04-17,Depeche Mode,762310PdDnwsDxAQxzQkfX,"darkwave, synthpop, new wave","4 ContributorsLittle 15 (Demo Version) Lyrics
Little 15
You help her forget
The world outside
You're not part of it yet
And if you could drive
You could drive her away
To a happier place
To a happier day
That exists in your mind
And in your smile
She could escape there
Just for a while
Little 15


Little 15
Why take the smooth with the rough
When things run smooth?
It’s already more than enough
She knows your mind
Is not yet in league
With the rest of the world
And it's little intrigues
Do you understand?
Do you know what she means?
As time goes by
And when you've seen what she’s seen
You will
Little 15


Little 15
Why does she have to defend
Her feelings inside?
Why pretend
She's not had a life
A life of near misses
Now all that she wants
Is 3 little wishes
She wants to see with your eyes
She wants to smile with your smile
She wants a nice surprise
Every once in a while
She wants to see with your eyes
She wants to smile with your smile
She wants a nice surprise
Every once in a while
Little 15"
0fjTgiabA7pRWYMYulP9R8,Back To Black - Film Black version,0,False,250666,Back to Black (Film Black Version),2015-10-28,Oscar and The Wolf feat. Tsar B,2nbIzEc02MBgKMYKYst1NU,,"7 ContributorsBack To Black - Film Black Version Lyrics
He left no time to regret
Kept his dick wet with his same old safe bet
And me and my head high
And my tears dry, get on without my guy
You went back to what you knew
So far removed from all that we went through
And I, I tread a troubled track
My odds are stacked, and I'll go back to black

We only said goodbye with words
I died a hundred times
You go back to her and I go back to
We only said goodbye with words
I died a hundred times
You go back to her and I go back to us

I love you much, it's not enough
You love blow and I love puff
And life is like a pipe
And I'm a tiny penny rollin' up the walls inside

We only said goodbye with words
I died a hundred times
You go back to her and I go back to
We only said goodbye with words
I died a hundred times
You go back to her and I go back to

Black, black, black
Black, black, black
I go back to black

We only said goodbye with words
I died a hundred times
You go back to her and I go back to
We only said goodbye with words
I died a hundred times
You go back to her and I go back to black
We only said goodbye with words
I died a hundred times
You go back to her and I go back to"
2Y4K43pl5FPI5coXgION2Z,Hearts - Acoustic,0,False,210440,Hearts (Acoustic),2017-10-17,Jessie Ware,5Mq7iqCWBzofK39FBqblNc,,"3 ContributorsHearts (Acoustic) Lyrics
Put on a brave face
Act like an earthquake didn't come right in and tear it up
And everything we've built inside this beautiful and safe space
Here in this room where you should be
I'm losing sight of you
A stranger simply passing through again, again, again

Hearts aren't supposed to hurt like that
They're not supposed to break so fast
They say that time's a healer
How long's this burn supposed to last?

Too proud to say it, and I let you leave straight out of spite
And now I'm missing you, sometimes I wish you miss me too
Maybe you do, I'm hoping, but you're too proud to say it too
Maybe I've just been dreaming, dreaming that you'll come right back again, again, again

Hearts aren't supposed to hurt like that
They're not supposed to break so fast
They say that time's a healer
How long's this burn supposed to last?

If I could ask a smoking gun, how it feels to hurt someone
I would just ask you
If I could ask someone I love, how it feels to lose someone
I would just ask you
If I could ask a smoking gun, how it feels to hurt someone
I would just ask you
If I could ask someone I love, how it feels to lose someone
I would just ask you

Hearts aren't supposed to hurt like that
They're not supposed to break so fast
They say that time's a healer
How long's this burn supposed to last?
Hearts aren't supposed to hurt like that
They're not supposed to break so fast
They say that time's a healer
How long's this burn supposed to last?"
2wwko1N7dVjpsHt5Ca9be3,If I Be Wrong,0,False,438700,Quiet at the Kitchen Door,2011-12-06,Wolf Larsen,1din3PtISOIqZrcNvGLoyc,,"9 ContributorsIf I Be Wrong Lyrics
What if I’m wrong, what if I’ve lied
What if I’ve dragged you here to my own dark night
And what if I know, what if I see
There is a crack run right down the front of me

What if they’re right, what if we’re wrong
What if I’ve lured you here with a siren song?
But if I be wrong, if I be right
Let me be here with you tonight

Ten thousand cars, ten thousand trains
There are ten thousand roads to run away

But I am not lost, I am not found
I am not Dylan’s wife, not Cohen’s hound
But if I be wrong, if I be right
Let me be here with you tonight

And what if I can’t, what if I can
What if I’m just an ordinary man
If there is a will, there is a way
I will escape for sure, I am David Blaine
But if I be wrong, if I be right
Let me be here with you
If I be wrong, if I be right
Let me stay here in your arms tonight
And I have been wrong, I have been right
I have been both these things all in the same night
So if I be wrong, if I be right
Let me be here, with you, tonight"
2FT3nT7VwOywk0AM8LvI0c,Power (feat. Donna Missal & Travis Pontrelli),34,False,257453,The Get Down (Score Soundtrack from the Netflix Original Series),2017-09-08,"Elliott Wheeler, Donna Missal, Travis Pontrelli","4VY8Z1QAHQybZ0xKjwZcrV, 4QFHHdZkeqmneDQqKIjAN8, 1gCr7hmlR4zXkxRYe8Lh2l",,
1WoJEWUPjhCTwfbOeUjoCI,Letting In,51,False,263466,Letting In,2015-03-06,"Beauville, NoMBe","4uf9PIXkZQTXqzl5gyDJLj, 5Lhxlge1CR1DrgDAje8Qaw",,
5jjTz0dUHLmcWcSLioEAb7,Vow,0,False,204426,Modern Addiction,2017-09-01,TENDER,1I9HNoVK6kOQGVZfulXVnm,,"8 ContributorsVow Lyrics
Sleep beneath the stars
Honey, I have all I need right in front of me
Waiting in the car
Burning all my money on the dashboard for the record

Don't need it where I'm going
And I can't admit, no way of knowing
Is it cold outside? No way of knowing
Will you be my guide?

I'm gonna need you tonight
Tell me everything is alright
You wouldn't do it but I just might
So, show me how you make a vow
I'm gonna need you tonight
Walking miles in the moonlight
Got myself into the wrong fight
So, show me where to make amends

Watching from afar
Baby, make my heart beat, liking what I see
Meet me in the bar
Drinking like it's almost Friday, we'll do it my way

Don't need it where I'm going
And I can't admit, no way of knowing
Is it cold outside? No way of knowing
Will you be my guide?

I'm gonna need you tonight
Tell me everything is alright
You wouldn't do it but I just might
So, show me how you made the vow
I'm gonna need you tonight
Walking miles in the moonlight
Got myself into the wrong fight
So, show me where to make amends"
7JujEZ7HeEsvzIP3kSbGMK,Sous L'ombre De Ta Jalousie,0,False,275237,Bagatelle,2017-10-20,Degiheugi,3V2paBXEoZIAhfZRJmo2jL,trip hop,"2 ContributorsSous l’ombre de ta jalousie LyricsQu'est-ce quelle a
Pour que tu la préfère?
Qu'est-ce quelle a
Je t'en prie, dis-le moi
Dis le moi, j'essaierai pour te plaire
De la refaire
Mais, dis-le moi
Il parait que les hommes
Ne peuvent y résister
Qu'est-ce qu'elle a
Cette petite môme
Elle t'a pris ta personnalité
Je sais bien qu'elle est plus jolie que moi"
6NhQDArt6jZiCeFSP11cbI,This Insatiable Love,0,False,242830,Play Me Again,2017-03-03,Kid Francescoli,2G7QgTep5IsJHGHm1hXygD,french indie pop,
1A85fOmviQuGgkF6Lww6Nd,Midnight Train,58,False,207164,The Thrill Of It All (Special Edition),2017-11-03,Sam Smith,2wY79sveU1sp5g7SokKOiI,soft pop,"39 ContributorsTranslationsفارسیMidnight Train Lyrics
(One, two, three, four)

I choose me and I know that's selfish, love
You are a dream and I can't thank you enough
But I give another piece of me away
Every wakin' day that I'm with you
Am I a monster? What will your family think of me?
They brought me in, they helped me out with everything
But I give a little piece of me away
Every single day

So I pick up the pieces, I get on the midnight train
I got my reasons, but darlin', I can't explain
I'll always love you
But tonight's the night I choose to walk away
Bah-bah, doo, bah-bah, doo
Bah-bah, doo, bah-bah, doo

Love you so much that I have to let you go
I'll miss your touch and the secrets we both know
But it would be wrong for me to stay
And I'll just give you hope

So I pick up the pieces, I get on the midnight train
I got my reasons, but darlin', I can't explain
I'll always love you
But tonight's the night I choose to walk away
I can't stop cryin', I hate that I've caused you pain
But I can't deny it, I just don't feel the same
I'll always love you
But tonight's the night I choose to walk away
Bah-bah, doo, bah-bah, doo
Bah-bah, doo, bah-bah, doo
So I pick up the pieces, I get on the midnight train
I got my reasons, but darlin', I can't explain
I'll always love you
But tonight's the night I choose to walk away"
0wNWGnv5CWnnrr2ORSyHdk,Billy Jean,19,False,289306,Fashiontv Chill Session,2015-09-25,Silver Pixel,5CbCr52yUAciAnlZdlU60H,lounge,
1ZONzwSN2Funia95mEwsJq,Distorted Angels,0,False,202960,Axiom,2014-05-26,Archive,1Q776wzj2mrtXrNu3iH6nk,trip hop,"3 ContributorsDistorted Angels LyricsWinter is waking
Calling on motion
Fueling descending
Falling unending
Caught up in circles
Distorted angels
This place is crazy
God it’s so cold
I can see in your eyes
A stone up in your hair
You say when you’re mine
Praying praying for
With the sting
Of your tears
Burning through the ground
There’s a fear in your eyes
Enclose surrender
Breaking is tender
Sliding disfigured
Driving that death drum into your heart
Caught up in static dreams
Distorted angels sing

Why are you driving it into your heart?
Cause you move through this world
As a stone up in your hair
And you hold in your hands
Dying dying for
A release from the tears
That holds you to the ground
Close the fear in your eyes
Violence is crushing
Rushing and played by
A brutal obsession
To shatter the buildings and throw out the line
Caught up with angels
Distorted angels
This dream is fading now it is gone
Cause you move from this world
With a stone left in your hand
You have in your eyes
Searching searching for
A feeling of the tears
That burnt you to the ground
There’s a fear
There’s a fear"
